Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
POST Submit Survey 1441,1,5149,5149,5149,0.00,0.000%,.19421,16.93,0.48,89269.0
POST Submit Survey 1442,1,4849,4849,4849,0.00,0.000%,.20623,17.98,0.51,89269.0
POST Submit Survey 1443,1,4859,4859,4859,0.00,0.000%,.20580,17.94,0.51,89269.0
POST Submit Survey 1444,1,5420,5420,5420,0.00,0.000%,.18450,16.08,0.46,89269.0
POST Submit Survey 1445,1,5358,5358,5358,0.00,0.000%,.18664,16.27,0.47,89269.0
POST Submit Survey 1446,1,5135,5135,5135,0.00,0.000%,.19474,16.98,0.49,89269.0
POST Submit Survey 1447,1,4865,4865,4865,0.00,0.000%,.20555,17.92,0.51,89269.0
POST Submit Survey 1448,1,4865,4865,4865,0.00,0.000%,.20555,17.92,0.51,89269.0
POST Submit Survey 1449,1,4878,4878,4878,0.00,0.000%,.20500,17.87,0.51,89269.0
POST Submit Survey 1450,1,5368,5368,5368,0.00,0.000%,.18629,16.24,0.46,89269.0
POST Submit Survey 1451,1,5122,5122,5122,0.00,0.000%,.19524,17.02,0.49,89269.0
POST Submit Survey 1452,1,4849,4849,4849,0.00,0.000%,.20623,17.98,0.51,89269.0
POST Submit Survey 1453,1,4884,4884,4884,0.00,0.000%,.20475,17.85,0.51,89269.0
POST Submit Survey 1454,1,5329,5329,5329,0.00,0.000%,.18765,16.36,0.47,89269.0
POST Submit Survey 1455,1,4872,4872,4872,0.00,0.000%,.20525,17.89,0.51,89269.0
POST Submit Survey 1456,1,5103,5103,5103,0.00,0.000%,.19596,17.08,0.49,89269.0
POST Submit Survey 1457,1,4891,4891,4891,0.00,0.000%,.20446,17.82,0.51,89269.0
POST Submit Survey 1458,1,4819,4819,4819,0.00,0.000%,.20751,18.09,0.52,89269.0
POST Submit Survey 1459,1,5352,5352,5352,0.00,0.000%,.18685,16.29,0.47,89269.0
POST Submit Survey 1460,1,5359,5359,5359,0.00,0.000%,.18660,16.27,0.47,89269.0
POST Submit Survey 1461,1,5136,5136,5136,0.00,0.000%,.19470,16.97,0.49,89269.0
POST Submit Survey 1462,1,4890,4890,4890,0.00,0.000%,.20450,17.83,0.51,89269.0
POST Submit Survey 1463,1,4860,4860,4860,0.00,0.000%,.20576,17.94,0.51,89269.0
POST Submit Survey 1464,1,4887,4887,4887,0.00,0.000%,.20462,17.84,0.51,89269.0
POST Submit Survey 1465,1,5350,5350,5350,0.00,0.000%,.18692,16.29,0.47,89269.0
POST Submit Survey 1466,1,5129,5129,5129,0.00,0.000%,.19497,17.00,0.49,89269.0
POST Submit Survey 1467,1,4908,4908,4908,0.00,0.000%,.20375,17.76,0.51,89269.0
POST Submit Survey 1468,1,5333,5333,5333,0.00,0.000%,.18751,16.35,0.47,89269.0
POST Submit Survey 1469,1,4813,4813,4813,0.00,0.000%,.20777,18.11,0.52,89269.0
POST Submit Survey 1470,1,4941,4941,4941,0.00,0.000%,.20239,17.64,0.50,89269.0
POST Submit Survey 1471,1,5108,5108,5108,0.00,0.000%,.19577,17.07,0.49,89269.0
POST Submit Survey 1472,1,4886,4886,4886,0.00,0.000%,.20467,17.84,0.51,89269.0
POST Submit Survey 1473,1,5334,5334,5334,0.00,0.000%,.18748,16.34,0.47,89269.0
POST Submit Survey 1474,1,4339,4339,4339,0.00,0.000%,.23047,20.09,0.57,89269.0
POST Submit Survey 1475,1,5390,5390,5390,0.00,0.000%,.18553,16.17,0.46,89269.0
POST Submit Survey 1476,1,5098,5098,5098,0.00,0.000%,.19616,17.10,0.49,89269.0
POST Submit Survey 1477,1,4829,4829,4829,0.00,0.000%,.20708,18.05,0.52,89269.0
POST Submit Survey 1478,1,4888,4888,4888,0.00,0.000%,.20458,17.83,0.51,89269.0
POST Submit Survey 1479,1,4882,4882,4882,0.00,0.000%,.20483,17.86,0.51,89269.0
POST Submit Survey 1480,1,5353,5353,5353,0.00,0.000%,.18681,16.29,0.47,89269.0
POST Submit Survey 1481,1,5107,5107,5107,0.00,0.000%,.19581,17.07,0.49,89269.0
POST Submit Survey 1482,1,4870,4870,4870,0.00,0.000%,.20534,17.90,0.51,89269.0
POST Submit Survey 1483,1,5447,5447,5447,0.00,0.000%,.18359,16.00,0.46,89269.0
POST Submit Survey 1484,1,5013,5013,5013,0.00,0.000%,.19948,17.39,0.50,89269.0
POST Submit Survey 1485,1,4974,4974,4974,0.00,0.000%,.20105,17.53,0.50,89269.0
POST Submit Survey 1486,1,5212,5212,5212,0.00,0.000%,.19186,16.73,0.48,89269.0
POST Submit Survey 1487,1,5039,5039,5039,0.00,0.000%,.19845,17.30,0.49,89269.0
POST Submit Survey 1488,1,4369,4369,4369,0.00,0.000%,.22889,19.95,0.57,89269.0
POST Submit Survey 1489,1,5385,5385,5385,0.00,0.000%,.18570,16.19,0.46,89269.0
POST Submit Survey 1490,1,5380,5380,5380,0.00,0.000%,.18587,16.20,0.46,89269.0
POST Submit Survey 1491,1,5150,5150,5150,0.00,0.000%,.19417,16.93,0.48,89269.0
POST Submit Survey 1492,1,4877,4877,4877,0.00,0.000%,.20504,17.88,0.51,89269.0
POST Submit Survey 1493,1,4888,4888,4888,0.00,0.000%,.20458,17.83,0.51,89269.0
POST Submit Survey 1494,1,4944,4944,4944,0.00,0.000%,.20227,17.63,0.50,89269.0
POST Submit Survey 1495,1,5365,5365,5365,0.00,0.000%,.18639,16.25,0.46,89269.0
POST Submit Survey 1496,1,5130,5130,5130,0.00,0.000%,.19493,16.99,0.49,89269.0
POST Submit Survey 1497,1,4867,4867,4867,0.00,0.000%,.20547,17.91,0.51,89269.0
POST Submit Survey 1498,1,5323,5323,5323,0.00,0.000%,.18786,16.38,0.47,89269.0
POST Submit Survey 1499,1,4853,4853,4853,0.00,0.000%,.20606,17.96,0.51,89269.0
POST Submit Survey 1500,1,4890,4890,4890,0.00,0.000%,.20450,17.83,0.51,89269.0
POST Submit Survey 1501,1,5147,5147,5147,0.00,0.000%,.19429,16.94,0.48,89269.0
POST Submit Survey 1502,1,4884,4884,4884,0.00,0.000%,.20475,17.85,0.51,89269.0
POST Submit Survey 1503,1,4347,4347,4347,0.00,0.000%,.23004,20.05,0.57,89269.0
POST Submit Survey 1504,1,5363,5363,5363,0.00,0.000%,.18646,16.26,0.46,89269.0
POST Submit Survey 1505,1,5397,5397,5397,0.00,0.000%,.18529,16.15,0.46,89269.0
POST Submit Survey 1506,1,5148,5148,5148,0.00,0.000%,.19425,16.93,0.48,89269.0
POST Submit Survey 1507,1,4866,4866,4866,0.00,0.000%,.20551,17.92,0.51,89269.0
POST Submit Survey 1508,1,4880,4880,4880,0.00,0.000%,.20492,17.86,0.51,89269.0
POST Submit Survey 1509,1,4897,4897,4897,0.00,0.000%,.20421,17.80,0.51,89269.0
POST Submit Survey 1510,1,5378,5378,5378,0.00,0.000%,.18594,16.21,0.46,89269.0
POST Submit Survey 1511,1,5147,5147,5147,0.00,0.000%,.19429,16.94,0.48,89269.0
POST Submit Survey 1512,1,4853,4853,4853,0.00,0.000%,.20606,17.96,0.51,89269.0
POST Submit Survey 1513,1,5379,5379,5379,0.00,0.000%,.18591,16.21,0.46,89269.0
POST Submit Survey 1514,1,4803,4803,4803,0.00,0.000%,.20820,18.15,0.52,89269.0
POST Submit Survey 1515,1,4910,4910,4910,0.00,0.000%,.20367,17.75,0.51,89269.0
POST Submit Survey 1516,1,5132,5132,5132,0.00,0.000%,.19486,16.99,0.49,89269.0
POST Submit Survey 1517,1,4869,4869,4869,0.00,0.000%,.20538,17.90,0.51,89269.0
POST Submit Survey 1518,1,4404,4404,4404,0.00,0.000%,.22707,19.79,0.57,89269.0
POST Submit Survey 1519,1,5398,5398,5398,0.00,0.000%,.18525,16.15,0.46,89269.0
POST Submit Survey 1520,1,5340,5340,5340,0.00,0.000%,.18727,16.33,0.47,89269.0
POST Submit Survey 1521,1,5143,5143,5143,0.00,0.000%,.19444,16.95,0.48,89269.0
POST Submit Survey 1522,1,4876,4876,4876,0.00,0.000%,.20509,17.88,0.51,89269.0
POST Submit Survey 1523,1,4912,4912,4912,0.00,0.000%,.20358,17.75,0.51,89269.0
POST Submit Survey 1524,1,4849,4849,4849,0.00,0.000%,.20623,17.98,0.51,89269.0
POST Submit Survey 1525,1,5307,5307,5307,0.00,0.000%,.18843,16.43,0.47,89269.0
POST Submit Survey 1526,1,5137,5137,5137,0.00,0.000%,.19467,16.97,0.49,89269.0
POST Submit Survey 1527,1,5376,5376,5376,0.00,0.000%,.18601,16.22,0.46,89269.0
POST Submit Survey 1528,1,4964,4964,4964,0.00,0.000%,.20145,17.56,0.50,89269.0
POST Submit Survey 1529,1,4854,4854,4854,0.00,0.000%,.20602,17.96,0.51,89269.0
POST Submit Survey 1530,1,4381,4381,4381,0.00,0.000%,.22826,19.90,0.57,89269.0
POST Submit Survey 1531,1,5120,5120,5120,0.00,0.000%,.19531,17.03,0.49,89269.0
POST Submit Survey 1532,1,5366,5366,5366,0.00,0.000%,.18636,16.25,0.46,89269.0
POST Submit Survey 1533,1,4824,4824,4824,0.00,0.000%,.20730,18.07,0.52,89269.0
POST Submit Survey 1534,1,5332,5332,5332,0.00,0.000%,.18755,16.35,0.47,89269.0
POST Submit Survey 1535,1,4881,4881,4881,0.00,0.000%,.20488,17.86,0.51,89269.0
POST Submit Survey 1536,1,5140,5140,5140,0.00,0.000%,.19455,16.96,0.48,89269.0
POST Submit Survey 1537,1,4373,4373,4373,0.00,0.000%,.22868,19.94,0.57,89269.0
POST Submit Survey 1538,1,4854,4854,4854,0.00,0.000%,.20602,17.96,0.51,89269.0
POST Submit Survey 1539,1,5346,5346,5346,0.00,0.000%,.18706,16.31,0.47,89269.0
POST Submit Survey 1540,1,5381,5381,5381,0.00,0.000%,.18584,16.20,0.46,89269.0
POST Submit Survey 1541,1,5133,5133,5133,0.00,0.000%,.19482,16.98,0.49,89269.0
POST Submit Survey 1542,1,4870,4870,4870,0.00,0.000%,.20534,17.90,0.51,89269.0
POST Submit Survey 1543,1,4992,4992,4992,0.00,0.000%,.20032,17.46,0.50,89269.0
POST Submit Survey 1544,1,4618,4618,4618,0.00,0.000%,.21654,18.88,0.54,89269.0
POST Submit Survey 1545,1,5600,5600,5600,0.00,0.000%,.17857,15.57,0.45,89269.0
POST Submit Survey 1546,1,5323,5323,5323,0.00,0.000%,.18786,16.38,0.47,89269.0
POST Submit Survey 1547,1,5527,5527,5527,0.00,0.000%,.18093,15.77,0.45,89269.0
POST Submit Survey 1548,1,4827,4827,4827,0.00,0.000%,.20717,18.06,0.52,89269.0
POST Submit Survey 1549,1,4906,4906,4906,0.00,0.000%,.20383,17.77,0.51,89269.0
POST Submit Survey 1550,1,4378,4378,4378,0.00,0.000%,.22841,19.91,0.57,89269.0
POST Submit Survey 1551,1,5162,5162,5162,0.00,0.000%,.19372,16.89,0.48,89269.0
POST Submit Survey 1552,1,5371,5371,5371,0.00,0.000%,.18619,16.23,0.46,89269.0
POST Submit Survey 1553,1,4868,4868,4868,0.00,0.000%,.20542,17.91,0.51,89269.0
POST Submit Survey 1554,1,5378,5378,5378,0.00,0.000%,.18594,16.21,0.46,89269.0
POST Submit Survey 1555,1,4903,4903,4903,0.00,0.000%,.20396,17.78,0.51,89269.0
POST Submit Survey 1556,1,5150,5150,5150,0.00,0.000%,.19417,16.93,0.48,89269.0
POST Submit Survey 1557,1,4384,4384,4384,0.00,0.000%,.22810,19.89,0.57,89269.0
POST Submit Survey 1558,1,4840,4840,4840,0.00,0.000%,.20661,18.01,0.51,89269.0
POST Submit Survey 1559,1,5355,5355,5355,0.00,0.000%,.18674,16.28,0.47,89269.0
POST Submit Survey 1560,1,5353,5353,5353,0.00,0.000%,.18681,16.29,0.47,89269.0
POST Submit Survey 1561,1,5085,5085,5085,0.00,0.000%,.19666,17.14,0.49,89269.0
POST Submit Survey 1562,1,4883,4883,4883,0.00,0.000%,.20479,17.85,0.51,89269.0
POST Submit Survey 1563,1,4356,4356,4356,0.00,0.000%,.22957,20.01,0.57,89269.0
POST Submit Survey 1564,1,4902,4902,4902,0.00,0.000%,.20400,17.78,0.51,89269.0
POST Submit Survey 1565,1,4376,4376,4376,0.00,0.000%,.22852,19.92,0.57,89269.0
POST Submit Survey 1566,1,5113,5113,5113,0.00,0.000%,.19558,17.05,0.49,89269.0
POST Submit Survey 1567,1,5384,5384,5384,0.00,0.000%,.18574,16.19,0.46,89269.0
POST Submit Survey 1568,1,5317,5317,5317,0.00,0.000%,.18808,16.40,0.47,89269.0
POST Submit Survey 1569,1,4827,4827,4827,0.00,0.000%,.20717,18.06,0.52,89269.0
POST Submit Survey 1570,1,4901,4901,4901,0.00,0.000%,.20404,17.79,0.51,89269.0
POST Submit Survey 1571,1,5102,5102,5102,0.00,0.000%,.19600,17.09,0.49,89269.0
POST Submit Survey 1572,1,4363,4363,4363,0.00,0.000%,.22920,19.98,0.57,89269.0
POST Submit Survey 1573,1,4353,4353,4353,0.00,0.000%,.22973,20.03,0.57,89269.0
POST Submit Survey 1574,1,5379,5379,5379,0.00,0.000%,.18591,16.21,0.46,89269.0
POST Submit Survey 1575,1,5344,5344,5344,0.00,0.000%,.18713,16.31,0.47,89269.0
POST Submit Survey 1576,1,5136,5136,5136,0.00,0.000%,.19470,16.97,0.49,89269.0
POST Submit Survey 1577,1,4887,4887,4887,0.00,0.000%,.20462,17.84,0.51,89269.0
POST Submit Survey 1578,1,4323,4323,4323,0.00,0.000%,.23132,20.17,0.58,89269.0
POST Submit Survey 1579,1,4871,4871,4871,0.00,0.000%,.20530,17.90,0.51,89269.0
POST Submit Survey 1580,1,4335,4335,4335,0.00,0.000%,.23068,20.11,0.57,89269.0
POST Submit Survey 1581,1,5327,5327,5327,0.00,0.000%,.18772,16.37,0.47,89269.0
POST Submit Survey 1582,1,5324,5324,5324,0.00,0.000%,.18783,16.37,0.47,89269.0
POST Submit Survey 1583,1,4891,4891,4891,0.00,0.000%,.20446,17.82,0.51,89269.0
POST Submit Survey 1584,1,4813,4813,4813,0.00,0.000%,.20777,18.11,0.52,89269.0
POST Submit Survey 1585,1,4372,4372,4372,0.00,0.000%,.22873,19.94,0.57,89269.0
POST Submit Survey 1586,1,4377,4377,4377,0.00,0.000%,.22847,19.92,0.57,89275.0
POST Submit Survey 1587,1,5342,5342,5342,0.00,0.000%,.18720,16.32,0.47,89269.0
POST Submit Survey 1588,1,5375,5375,5375,0.00,0.000%,.18605,16.22,0.46,89269.0
POST Submit Survey 1589,1,4846,4846,4846,0.00,0.000%,.20636,17.99,0.51,89269.0
POST Submit Survey 1590,1,4897,4897,4897,0.00,0.000%,.20421,17.80,0.51,89269.0
POST Submit Survey 1591,1,4353,4353,4353,0.00,0.000%,.22973,20.03,0.57,89269.0
POST Submit Survey 1592,1,4350,4350,4350,0.00,0.000%,.22989,20.04,0.57,89269.0
POST Submit Survey 1593,1,5357,5357,5357,0.00,0.000%,.18667,16.27,0.47,89269.0
POST Submit Survey 1594,1,4824,4824,4824,0.00,0.000%,.20730,18.07,0.52,89269.0
POST Submit Survey 1595,1,4828,4828,4828,0.00,0.000%,.20713,18.06,0.52,89269.0
POST Submit Survey 1597,1,4314,4314,4314,0.00,0.000%,.23180,20.21,0.58,89269.0
POST Submit Survey 1596,1,5349,5349,5349,0.00,0.000%,.18695,16.30,0.47,89269.0
POST Submit Survey 1598,1,4347,4347,4347,0.00,0.000%,.23004,20.05,0.57,89269.0
POST Submit Survey 1599,1,4840,4840,4840,0.00,0.000%,.20661,18.01,0.51,89269.0
POST Submit Survey 1600,1,5370,5370,5370,0.00,0.000%,.18622,16.23,0.46,89269.0
POST Submit Survey 1601,1,4870,4870,4870,0.00,0.000%,.20534,17.90,0.51,89269.0
POST Submit Survey 1602,1,5344,5344,5344,0.00,0.000%,.18713,16.31,0.47,89269.0
POST Submit Survey 1603,1,4353,4353,4353,0.00,0.000%,.22973,20.03,0.57,89269.0
POST Submit Survey 1604,1,4894,4894,4894,0.00,0.000%,.20433,17.81,0.51,89269.0
POST Submit Survey 1605,1,4490,4490,4490,0.00,0.000%,.22272,19.42,0.56,89269.0
POST Submit Survey 1606,1,5467,5467,5467,0.00,0.000%,.18292,15.95,0.46,89269.0
POST Submit Survey 1607,1,4979,4979,4979,0.00,0.000%,.20084,17.51,0.50,89269.0
POST Submit Survey 1608,1,5368,5368,5368,0.00,0.000%,.18629,16.24,0.46,89269.0
POST Submit Survey 1609,1,4850,4850,4850,0.00,0.000%,.20619,17.97,0.51,89269.0
POST Submit Survey 1610,1,4323,4323,4323,0.00,0.000%,.23132,20.17,0.58,89269.0
POST Submit Survey 1611,1,4351,4351,4351,0.00,0.000%,.22983,20.04,0.57,89269.0
POST Submit Survey 1612,1,5359,5359,5359,0.00,0.000%,.18660,16.27,0.47,89269.0
POST Submit Survey 1613,1,4873,4873,4873,0.00,0.000%,.20521,17.89,0.51,89269.0
POST Submit Survey 1614,1,4847,4847,4847,0.00,0.000%,.20631,17.99,0.51,89269.0
POST Submit Survey 1616,1,4370,4370,4370,0.00,0.000%,.22883,19.95,0.57,89269.0
POST Submit Survey 1615,1,5399,5399,5399,0.00,0.000%,.18522,16.15,0.46,89269.0
POST Submit Survey 1617,1,4339,4339,4339,0.00,0.000%,.23047,20.09,0.57,89269.0
POST Submit Survey 1618,1,5349,5349,5349,0.00,0.000%,.18695,16.30,0.47,89269.0
POST Submit Survey 1619,1,4821,4821,4821,0.00,0.000%,.20743,18.08,0.52,89269.0
POST Submit Survey 1620,1,4874,4874,4874,0.00,0.000%,.20517,17.89,0.51,89269.0
POST Submit Survey 1621,1,5351,5351,5351,0.00,0.000%,.18688,16.29,0.47,89269.0
POST Submit Survey 1622,1,4636,4636,4636,0.00,0.000%,.21570,18.80,0.54,89269.0
POST Submit Survey 1623,1,4400,4400,4400,0.00,0.000%,.22727,19.81,0.57,89269.0
POST Submit Survey 1624,1,4822,4822,4822,0.00,0.000%,.20738,18.08,0.52,89269.0
POST Submit Survey 1625,1,5338,5338,5338,0.00,0.000%,.18734,16.33,0.47,89269.0
POST Submit Survey 1626,1,4855,4855,4855,0.00,0.000%,.20597,17.96,0.51,89269.0
POST Submit Survey 1628,1,4377,4377,4377,0.00,0.000%,.22847,19.92,0.57,89269.0
POST Submit Survey 1627,1,5412,5412,5412,0.00,0.000%,.18477,16.11,0.46,89269.0
POST Submit Survey 1629,1,4859,4859,4859,0.00,0.000%,.20580,17.94,0.51,89269.0
POST Submit Survey 1630,1,4429,4429,4429,0.00,0.000%,.22578,19.68,0.56,89269.0
POST Submit Survey 1631,1,5358,5358,5358,0.00,0.000%,.18664,16.27,0.47,89269.0
POST Submit Survey 1632,1,4846,4846,4846,0.00,0.000%,.20636,17.99,0.51,89269.0
POST Submit Survey 1634,1,4375,4375,4375,0.00,0.000%,.22857,19.93,0.57,89269.0
POST Submit Survey 1633,1,5391,5391,5391,0.00,0.000%,.18549,16.17,0.46,89269.0
POST Submit Survey 1635,1,4907,4907,4907,0.00,0.000%,.20379,17.77,0.51,89269.0
POST Submit Survey 1636,1,4397,4397,4397,0.00,0.000%,.22743,19.83,0.57,89269.0
POST Submit Survey 1637,1,5456,5456,5456,0.00,0.000%,.18328,15.98,0.46,89269.0
POST Submit Survey 1638,1,4863,4863,4863,0.00,0.000%,.20563,17.93,0.51,89269.0
POST Submit Survey 1639,1,5348,5348,5348,0.00,0.000%,.18699,16.30,0.47,89269.0
POST Submit Survey 1640,1,4848,4848,4848,0.00,0.000%,.20627,17.98,0.51,89269.0
POST Submit Survey 1641,1,4361,4361,4361,0.00,0.000%,.22931,19.99,0.57,89269.0
POST Submit Survey 1642,1,4337,4337,4337,0.00,0.000%,.23057,20.10,0.57,89269.0
POST Submit Survey 1643,1,5366,5366,5366,0.00,0.000%,.18636,16.25,0.46,89269.0
POST Submit Survey 1644,1,4878,4878,4878,0.00,0.000%,.20500,17.87,0.51,89269.0
POST Submit Survey 1645,1,4804,4804,4804,0.00,0.000%,.20816,18.15,0.52,89269.0
POST Submit Survey 1646,1,4385,4385,4385,0.00,0.000%,.22805,19.88,0.57,89269.0
POST Submit Survey 1647,1,5378,5378,5378,0.00,0.000%,.18594,16.21,0.46,89269.0
POST Submit Survey 1648,1,4375,4375,4375,0.00,0.000%,.22857,19.93,0.57,89269.0
POST Submit Survey 1649,1,5312,5312,5312,0.00,0.000%,.18825,16.41,0.47,89269.0
POST Submit Survey 1650,1,4842,4842,4842,0.00,0.000%,.20653,18.00,0.51,89269.0
POST Submit Survey 1651,1,4893,4893,4893,0.00,0.000%,.20437,17.82,0.51,89269.0
POST Submit Survey 1652,1,4352,4352,4352,0.00,0.000%,.22978,20.03,0.57,89269.0
POST Submit Survey 1654,1,4334,4334,4334,0.00,0.000%,.23073,20.11,0.58,89269.0
POST Submit Survey 1653,1,5353,5353,5353,0.00,0.000%,.18681,16.29,0.47,89269.0
POST Submit Survey 1655,1,4863,4863,4863,0.00,0.000%,.20563,17.93,0.51,89269.0
POST Submit Survey 1656,1,5352,5352,5352,0.00,0.000%,.18685,16.29,0.47,89269.0
POST Submit Survey 1657,1,4837,4837,4837,0.00,0.000%,.20674,18.02,0.52,89269.0
POST Submit Survey 1658,1,4366,4366,4366,0.00,0.000%,.22904,19.97,0.57,89269.0
POST Submit Survey 1659,1,5368,5368,5368,0.00,0.000%,.18629,16.24,0.46,89269.0
POST Submit Survey 1660,1,4824,4824,4824,0.00,0.000%,.20730,18.07,0.52,89269.0
POST Submit Survey 1661,1,4343,4343,4343,0.00,0.000%,.23026,20.07,0.57,89269.0
POST Submit Survey 1662,1,5311,5311,5311,0.00,0.000%,.18829,16.41,0.47,89269.0
POST Submit Survey 1663,1,4966,4966,4966,0.00,0.000%,.20137,17.55,0.50,89269.0
POST Submit Survey 1664,1,4509,4509,4509,0.00,0.000%,.22178,19.33,0.55,89269.0
POST Submit Survey 1665,1,4901,4901,4901,0.00,0.000%,.20404,17.79,0.51,89269.0
POST Submit Survey 1667,1,4476,4476,4476,0.00,0.000%,.22341,19.48,0.56,89269.0
POST Submit Survey 1666,1,5476,5476,5476,0.00,0.000%,.18262,15.92,0.46,89269.0
POST Submit Survey 1668,1,5429,5429,5429,0.00,0.000%,.18420,16.06,0.46,89269.0
POST Submit Survey 1669,1,4856,4856,4856,0.00,0.000%,.20593,17.95,0.51,89269.0
POST Submit Survey 1670,1,4860,4860,4860,0.00,0.000%,.20576,17.94,0.51,89269.0
POST Submit Survey 1671,1,4376,4376,4376,0.00,0.000%,.22852,19.92,0.57,89269.0
POST Submit Survey 1673,1,4359,4359,4359,0.00,0.000%,.22941,20.00,0.57,89269.0
POST Submit Survey 1672,1,5376,5376,5376,0.00,0.000%,.18601,16.22,0.46,89269.0
POST Submit Survey 1674,1,5350,5350,5350,0.00,0.000%,.18692,16.29,0.47,89269.0
POST Submit Survey 1675,1,4864,4864,4864,0.00,0.000%,.20559,17.92,0.51,89269.0
POST Submit Survey 1676,1,4878,4878,4878,0.00,0.000%,.20500,17.87,0.51,89269.0
POST Submit Survey 1677,1,4366,4366,4366,0.00,0.000%,.22904,19.97,0.57,89269.0
POST Submit Survey 1678,1,5345,5345,5345,0.00,0.000%,.18709,16.31,0.47,89269.0
POST Submit Survey 1679,1,4351,4351,4351,0.00,0.000%,.22983,20.04,0.57,89269.0
POST Submit Survey 1680,1,4846,4846,4846,0.00,0.000%,.20636,17.99,0.51,89269.0
POST Submit Survey 1681,1,5390,5390,5390,0.00,0.000%,.18553,16.17,0.46,89269.0
POST Submit Survey 1682,1,4896,4896,4896,0.00,0.000%,.20425,17.81,0.51,89269.0
POST Submit Survey 1683,1,4363,4363,4363,0.00,0.000%,.22920,19.98,0.57,89269.0
POST Submit Survey 1685,1,4378,4378,4378,0.00,0.000%,.22841,19.91,0.57,89269.0
POST Submit Survey 1684,1,5412,5412,5412,0.00,0.000%,.18477,16.11,0.46,89269.0
POST Submit Survey 1686,1,4898,4898,4898,0.00,0.000%,.20416,17.80,0.51,89269.0
POST Submit Survey 1687,1,5321,5321,5321,0.00,0.000%,.18793,16.38,0.47,89269.0
POST Submit Survey 1688,1,4850,4850,4850,0.00,0.000%,.20619,17.97,0.51,89269.0
POST Submit Survey 1689,1,4349,4349,4349,0.00,0.000%,.22994,20.05,0.57,89269.0
POST Submit Survey 1690,1,5339,5339,5339,0.00,0.000%,.18730,16.33,0.47,89269.0
POST Submit Survey 1691,1,4827,4827,4827,0.00,0.000%,.20717,18.06,0.52,89269.0
POST Submit Survey 1692,1,4329,4329,4329,0.00,0.000%,.23100,20.14,0.58,89269.0
POST Submit Survey 1693,1,5360,5360,5360,0.00,0.000%,.18657,16.26,0.46,89269.0
POST Submit Survey 1694,1,4926,4926,4926,0.00,0.000%,.20300,17.70,0.51,89269.0
POST Submit Survey 1695,1,4363,4363,4363,0.00,0.000%,.22920,19.98,0.57,89269.0
POST Submit Survey 1696,1,4842,4842,4842,0.00,0.000%,.20653,18.00,0.51,89269.0
POST Submit Survey 1698,1,4340,4340,4340,0.00,0.000%,.23041,20.09,0.57,89269.0
POST Submit Survey 1697,1,5417,5417,5417,0.00,0.000%,.18460,16.09,0.46,89269.0
POST Submit Survey 1699,1,5364,5364,5364,0.00,0.000%,.18643,16.25,0.46,89269.0
POST Submit Survey 1700,1,4891,4891,4891,0.00,0.000%,.20446,17.82,0.51,89269.0
POST Submit Survey 1701,1,4857,4857,4857,0.00,0.000%,.20589,17.95,0.51,89269.0
POST Submit Survey 1702,1,4356,4356,4356,0.00,0.000%,.22957,20.01,0.57,89269.0
POST Submit Survey 1703,1,5319,5319,5319,0.00,0.000%,.18801,16.39,0.47,89269.0
POST Submit Survey 1704,1,4343,4343,4343,0.00,0.000%,.23026,20.07,0.57,89269.0
POST Submit Survey 1705,1,5358,5358,5358,0.00,0.000%,.18664,16.27,0.47,89269.0
POST Submit Survey 1706,1,4857,4857,4857,0.00,0.000%,.20589,17.95,0.51,89269.0
POST Submit Survey 1707,1,4868,4868,4868,0.00,0.000%,.20542,17.91,0.51,89269.0
POST Submit Survey 1708,1,4373,4373,4373,0.00,0.000%,.22868,19.94,0.57,89269.0
POST Submit Survey 1710,1,4323,4323,4323,0.00,0.000%,.23132,20.17,0.58,89269.0
POST Submit Survey 1709,1,5377,5377,5377,0.00,0.000%,.18598,16.21,0.46,89269.0
POST Submit Survey 1711,1,4847,4847,4847,0.00,0.000%,.20631,17.99,0.51,89269.0
POST Submit Survey 1712,1,5334,5334,5334,0.00,0.000%,.18748,16.34,0.47,89269.0
POST Submit Survey 1713,1,4894,4894,4894,0.00,0.000%,.20433,17.81,0.51,89269.0
POST Submit Survey 1714,1,4413,4413,4413,0.00,0.000%,.22660,19.75,0.56,89269.0
POST Submit Survey 1715,1,4899,4899,4899,0.00,0.000%,.20412,17.79,0.51,89269.0
POST Submit Survey 1716,1,4833,4833,4833,0.00,0.000%,.20691,18.04,0.52,89269.0
POST Submit Survey 1717,1,5349,5349,5349,0.00,0.000%,.18695,16.30,0.47,89269.0
POST Submit Survey 1719,1,4318,4318,4318,0.00,0.000%,.23159,20.19,0.58,89269.0
POST Submit Survey 1718,1,5364,5364,5364,0.00,0.000%,.18643,16.25,0.46,89269.0
POST Submit Survey 1720,1,4893,4893,4893,0.00,0.000%,.20437,17.82,0.51,89269.0
POST Submit Survey 1721,1,4840,4840,4840,0.00,0.000%,.20661,18.01,0.51,89269.0
POST Submit Survey 1722,1,4377,4377,4377,0.00,0.000%,.22847,19.92,0.57,89269.0
POST Submit Survey 1723,1,5354,5354,5354,0.00,0.000%,.18678,16.28,0.47,89269.0
POST Submit Survey 1724,1,4423,4423,4423,0.00,0.000%,.22609,19.71,0.56,89269.0
